=== RUN TestEsportsPatch684p1
read replay 1458895412 from replays/1458895412.dem
yasha.(*OuterParser).Analyze: got a sendtable yo
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=711 serial=905 index=0 handle=1853440 name=DT_WORLD
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=678 index=804 handle=1389348 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=603 index=805 handle=1235749 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=466 index=806 handle=955174 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=5 index=807 handle=11047 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=642 index=808 handle=1315624 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=852 index=809 handle=1745705 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=104 index=810 handle=213802 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=743 index=811 handle=1522475 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=551 index=812 handle=1129260 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=258 index=813 handle=529197 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=230 index=814 handle=471854 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=201 index=815 handle=412463 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=506 index=816 handle=1037104 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=489 index=817 handle=1002289 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=191 index=818 handle=391986 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=871 index=819 handle=1784627 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=696 index=820 handle=1426228 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=374 index=821 handle=766773 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=552 index=822 handle=1131318 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=505 index=823 handle=1035063 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=495 index=824 handle=1014584 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=4 index=825 handle=9017 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=823 index=826 handle=1686330 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=380 index=827 handle=779067 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=505 index=828 handle=1035068 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=983 index=829 handle=2014013 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=381 index=830 handle=781118 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=32 index=831 handle=66367 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=269 index=832 handle=551744 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=491 index=840 handle=1006408 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=995 index=841 handle=2038601 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=551 index=842 handle=1129290 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=103 index=843 handle=211787 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=617 serial=427 index=844 handle=875340 name=DT_ParticleSystem
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=401 index=845 handle=822093 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=347 index=846 handle=711502 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=820 index=847 handle=1680207 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=367 index=848 handle=752464 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=667 index=849 handle=1366865 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=391 index=850 handle=801618 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=452 index=851 handle=926547 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=944 index=852 handle=1934164 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=464 index=853 handle=951125 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=20 index=854 handle=41814 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=207 index=855 handle=424791 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=860 index=856 handle=1762136 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=400 index=857 handle=820057 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=821 index=858 handle=1682266 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=799 index=859 handle=1637211 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=325 index=860 handle=666460 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=78 index=861 handle=160605 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=688 index=862 handle=1409886 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=430 index=863 handle=881503 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=525 index=864 handle=1076064 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=728 index=865 handle=1491809 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=85 index=866 handle=174946 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=77 index=867 handle=158563 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=9 index=868 handle=19300 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=683 index=869 handle=1399653 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=404 index=870 handle=828262 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=655 index=871 handle=1342311 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=373 index=872 handle=764776 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=92 index=873 handle=189289 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=534 index=874 handle=1094506 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=44 index=875 handle=90987 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=754 index=876 handle=1545068 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=592 index=877 handle=1213293 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=659 index=878 handle=1350510 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=695 index=879 handle=1424239 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=614 index=880 handle=1258352 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=549 index=881 handle=1125233 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=227 index=882 handle=465778 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=664 index=883 handle=1360755 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=7 index=884 handle=15220 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=453 index=890 handle=928634 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=172 index=891 handle=353147 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=508 index=898 handle=1041282 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=434 index=899 handle=889731 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=1012 index=900 handle=2073476 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=77 index=901 handle=158597 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=460 index=902 handle=942982 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=752 index=903 handle=1540999 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=947 index=904 handle=1940360 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=817 index=905 handle=1674121 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=56 index=907 handle=115595 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=1015 index=908 handle=2079628 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=898 index=909 handle=1840013 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=740 index=910 handle=1516430 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=409 index=911 handle=838543 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=665 index=912 handle=1362832 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=59 index=913 handle=121745 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=968 index=914 handle=1983378 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=903 index=915 handle=1850259 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=208 index=916 handle=426900 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=707 index=917 handle=1448853 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=928 index=918 handle=1901462 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=201 index=919 handle=412567 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=61 index=920 handle=125848 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=75 index=921 handle=154521 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=582 index=922 handle=1192858 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=861 index=923 handle=1764251 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=835 index=924 handle=1711004 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=245 index=925 handle=502685 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=680 index=926 handle=1393566 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=969 index=927 handle=1985439 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=713 index=928 handle=1461152 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=264 index=929 handle=541601 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=892 index=930 handle=1827746 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=181 index=931 handle=371619 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=1009 index=932 handle=2067364 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=371 index=933 handle=760741 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=69 index=934 handle=142246 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=611 index=935 handle=1252263 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=1019 index=936 handle=2087848 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=236 index=937 handle=484265 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=624 index=938 handle=1278890 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=462 index=939 handle=947115 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=57 index=940 handle=117676 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=558 index=941 handle=1143725 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=942 index=942 handle=1930158 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=205 index=943 handle=420783 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=524 index=944 handle=1074096 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=102 index=945 handle=209841 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=290 index=946 handle=594866 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=828 index=947 handle=1696691 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=959 index=948 handle=1964980 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=24 index=949 handle=50101 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=284 index=950 handle=582582 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=778 index=951 handle=1594295 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=952 index=952 handle=1950648 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=691 index=953 handle=1416121 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=463 index=954 handle=949178 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=503 index=955 handle=1031099 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=288 index=956 handle=590780 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=944 index=957 handle=1934269 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=779 index=958 handle=1596350 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=924 index=959 handle=1893311 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=817 index=960 handle=1674176 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=21 index=961 handle=43969 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=577 index=962 handle=1182658 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=720 index=963 handle=1475523 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=660 index=964 handle=1352644 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=249 index=965 handle=510917 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=443 index=966 handle=908230 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=143 index=967 handle=293831 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=94 index=968 handle=193480 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=821 index=969 handle=1682377 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=515 index=970 handle=1055690 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=666 index=971 handle=1364939 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=920 index=972 handle=1885132 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=158 index=973 handle=324557 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=408 index=974 handle=836558 name=DT_BaseTrigger
yasha.(*Parser).entityCreate: creating pe: tick+0 classId=16 serial=770 index=975 handle=1577935 name=DT_BaseTrigger
